Sentiment,SentimentText
1,สวัสดีค่ะต้องการเปลี่ยนแปลงเบอร์โทรสมาชิกค่ะ
1,เงินเข้าวันไหนคะ
1,ขอเเจ้งเวลาที่สะดวกค่ะ
1,พัสดุมีกี่ตัวอ่ะ
0,นานมากที่รอสินค้า
1,ขอสอบถามพัสดุครับ
1,จะถามว่าจะได้วันนี้ไหมครับ
1,พอดี ลืมใส่ตำบลนนครชุม
1,พี่จะรบกวนช่วยประสานงานทางพนักงานส่งของให้ส่งพัสดุให้พี่ช่วงเที่ยงค่ะ
1,รหัสสาขา7811อ่ะตัวเอง
1,นี้ค่ะ
0,ไม่สามารถเรียกรถเข้ามารับพัสดุได้
0,พัสดุจะมาส่งช่วงไหนคะ
1, ส่งพัสดุเมื่อวานช่วงค่ำๆอ่ะคะถึงวันใหน
1,กทม_อุบล
1,ขอยกเลิกพัสดุค่ะ
0,คือหนูให้เบอร์ริดต่อผิดคะพี่
1,สวัสดีค่ะ สอบถามเรื่องการเคลมค่ะ จะ1เดือนแล้วค่ะ
0,เลยโทรไม่ติด
0,เคลมพัสดุ
1,ต้องการคุยกับเจ้าหน้าที้ค่ะ
0,แจ้งเคลมไปแล้ว
1,เคลมพัสดุ กี่วันทราบผล
0,ขอเบอคนส่งทีครับ
1,ต้องการเปลี่ยนเบอร์โทรศัพท์รับสินค้าค่ะ
0,พอดีของไม่ได้รับ
0,เวลาจะคุยด้วยไม่ว่าง
0,ทางเคอรี่ใส่ที่อยู่ลูกค้าผิดค่ะ
1,มีค่ะ
0,คือเราไม่ได้รับค่ะ
1,สวัสดีค่ะ อยากสอบถาม ถ้าต้องการให้เข้ารับเอกสาร กี่กล่องกี่ขนาดก็เข้ารับ ใช่ไหมคะ
1,คนที่รับไม่ใช่เราค่ะ
0,ตามให้ด้วย
1,รบกวนเช็คให้ดีัวยค่ะ
0,ติดต่อ้จ้าหน้าที่
0,ติอต่อพนักงานค่ะ
1,Had call 1217 to informed Khun Piyanan that resend parcel on Monday 20 September 2021 Thank you.
0,พัสดุ ของฉัน ไม่อัพเดรต สถานะ
0,ตอนนี้ ของ อยู ไหน
1,ขอติดต่อพนักงานครับ
1,เช็คราคาค่าส่ง ไม่มีขึ้นเลย
1,พัสดุ รอนำส่ง หมายถึงอยูที่คลังใช่ ไหมคะ
1,จะได้ องวันไหน
1,อยากบอกให้คนส่งเอาของไว้ข่างล่างหน้าหอเลยนะค่ะ
0,ตอบ ไม่ตรง
0,ของออกมาส่งรึยังค่ะ
1,สวัสดีดีค่ะ
0,เพราะทำงานค่ะไม่ได้รับโทรศัพท์ค่ะ
1,คือหนูสั่งของในช็อปปี้เเล้วใส่เบอร์ผิดค่ะ
1,คนส่งของค่ะพอไปถึงให้เขาเอาของไว้ที่หอเลยนะค่ะ
1,ขอคืนเงิน
1,ขอเบอโทรพนักงานส่งหน่อยครับ
1,ขอจะถึงก่อนเที่ยงได้ไหม
1,ขอเบอร์คนส่งของ
1,http://www.youtube.com/watch?v=Aje9BkyxLj4
1,จะเลื่อนวันรับ
0,คือสินค้าขึ้นว่าพัสดุส่งไม่สำเร็จค่ะ
1,เคอรี่เปิดปกติมั้ยคะ
0,"งานศพ""ทมยันตี""
เมื่อคืนนี้ที่เชียงใหม่"
1,ัรน
0,พัสดุขึ้นว่าไม่สามารถติดต่อกับผู้รับได้อะค่ะ
1,จัดส่งวันนี้ได้ใหม
0,พอดียังไม่ได้รับของตั้งแต่เมื่อวานแต่บอกส่งแล้วคือไรค่ะ
0,ไม่เคยได้รับโทรศัพท์ แต่ถือวิสาสะเลื่อนส่งเอง
0,แล้วอ้างลูกค้าคืออะไรคะ
0,ยังไม่ได้รับของเลยค่ะแต่มีคนเซ้น
1,คุณโอนเงินไปทางไหน จ่ายเงินกันทางไหน ธนาคารอะไร เราจะเอาอันนี้ไปอายัดที่ํนาคารต่อค่ะ
0,อีเมล์ร้องเรียน คืออีเมล์อะไร??
1,"สวัสดีค่ะ ส่งแบบเซมเดย์ได้แล้วยังคะ

จากนงนุช ค่ะ"
1,I need to speak to an agent
1,ติตจ่อเจ้าหน้าที่
0,ทำไมขนส่งช้าจัง
0,ส่งไม่ครบ ขาด 1 กล่อง
0,ของยังมาไม่ถึงเลยครับ
0,ช้ามาก
0,ส่งไม่ครบขาด 1 กล่อง
1,เอกสาร 1 ซองมีบริการรับที่บ้านไหมคะ จาก รามคำแหง ซ 4 ส่งไป ชม แบบปกติคิดราคาเท่าไรคะ
1,ได้ค่ะขอบคุณมากนะคะพรุ่งนี้จะติดต่อเข้ามาอีกครั้ง
1,จะถึงประมาณกี้
1,เมื่อไหร่จะส่งของคะ
1,กี่โมงคะ บางทีอาจจะไม่อยู่ จะได้ฝากให้แม่รับแทน
0,3วันแลว
0,เมื่อไหร่ของจะถึงคะ
1,เอกสาร 1 ซองบางๆ จากรามคำแหง ซ 4 มารับที่บ้านส่งไป ชม คิดเท่าไรคะ
1,ของเบอร์ติดต่อ พนักงานที่มาส่งของค่ะ
0,แย่มากตัวแทนของบริษัทรหัส.8392.แย่มากของจกาลาดพร้าว64.สีวันยังไม่ได้รับของเลยของทานคงเน่าหมดแล้วผู้รีบกับเด้กนั่งคอยสี่วันแล้วยังไม่ได้ของเลยคนแก่กับ้ด้กนั่งคอยอยุ่นี้
0,แบบ same day ยังไม่เปิดให้บริการเหรอคะ
1,J
0,อยากจะเลื่อนวันรับของครับ พอดีไม่อยู่บ้าน 
0,ใครรับไปคะ ดิฉันยังไม่ได้รับพัสดุเลยค่ะ แต่มีลายเซ็นต์ว่ารับแล้วค่ะ
1,จะเปลี่ยนเบอร์ติดต่อ ทำยังไง พอดีเปลี่ยนโทรศัพท์ กลัวว่าจะติดต่อไม่ได้
1,113014/100
1,ถ้าได้รับสินค้าจะพอใจมากค่ะ
1,I have a package they said they try to deliver but nobody call me
1,สวัสดีครับพัสดุตามรูปจัดส่งวันนี้เปล่าครับ
1,ต้องการส่งสินค้าคืนลาซาด้าครับ
0,ของถึงกี่โมง
0,พัสดุ จัดส่งถึงแล้ว แต่ทางบริษัท ยังไม่ได้รับคะ
1,ส่งสิคืน
0,สมัครสมาชิกไม่ได้
1,แจ้งเปลี่ยนที่ส่ง
1,ข้อมูลถูกต้องค่ะ
1,ต้องการใช้ rabbit rewards นะคะรหัสผ่านไปแล้วไม่ต้องแลกรีวอร์ด แต่กดไปแล้วรหัสผ่านไม่ถูกต้อง ถูกต้องรบกวนตรวจสอบให้ด้วยค่ะ
0,Same day ยังไม่เปิดให้บริการเหรอคะ
1,พัสดุจัดส่งวันนี้เปล่าครับ
0,สมัคร สมาชิกไม่ได้
1,วันนี้ ให้ร้านส่งของให้แบบ same day ทางสาขาแจ้งว่า ยังไม่เปิดให้บริการ
0,พัสดุอยู่ไหนค่ะ อยากเข้าไปรับตอนนี้
1,ขึ้นแบบนี้
0,สวัสดีค่ะพอดีเขียนเบอร์ในโทรศัพท์ผิด
1,สาขาตลาดเก่าอยุตรงไหนคั่บ
0,ตกลงเรื่องยังไม่ไปถึงไหนใช่ไหมคะ
0,บริษัทขนส่งตั้งสถานะว่าส่งไม่สำเร็จติดต่อผู้รับไม่ได้ 
1,ผมจะได้วันนี้ไหมครับ
1,ขอเบอร์เจ้าหน้าที่หน่อยค่ะตามเองก็ได้ค่ะถ้าตามให้แต่ยังทำงานล่าช้าขนาด
0,แจ้งว่าไม่สามารถติดต่อผู้รับได้
1,พี่คับเงินนผมมออกวันไหนครับ
0,เมื่อไหร่จะโทรมาสักที ทำงานอะไรกันช้าขนาดนี้ค่ะ
1,ขอเบอติดต่อพนังงานส่งของหน่อยครับ
0,ของยังไม่ถึงปลายทางเลยค่ะ
0,ไม่มีคนโทรมาแต่ขึ้นว่า ติดต่อผู้รับไม่ได้?
1,"สวัสดีค่ะ
"
0,"สวัสดีค่า อลิสนะคะ (ฝ่ายการตลาด) เพจ Prohub เพจรวมโปรโมชั่น
ซึ่งมียอดผู้ติดตามกว่า ห้าแสน คน

ปกติทางคอนโด ใช้บริการโปรโมทผ่านเพจโปรโมชั่นบ้างมั้ยคะ
สนใจโปรโมทผ่านเพจ Prohub มั้ยคะ
หรือเป็นบาร์เทอร์กันในส่วนไหนได้บ้างคะ"
1,เราต้องการทราบต้นทางที่ส่งของให้เราค่ะ
1,สามารถไปรับพัสดุที่ไหนครับ
1,ต้องการด่วน
0,คาดว่าจะถึงวันที่ 15/9/64 ---วันนี้ 16/9/64 แล้วค่ะ
1,ยังไมได้รับสินค้าเลยค่ะ
1, จะมาส่งกี่โมงค่ะ
1,อยากทราบว่ามาส่งกี่โมงค่ะ
1,ขอเบอร์โทรเจ้าหน้าที่ส่งได้มั้ยค่ะ
0,"ยังไม่ได้รับพัสดุแต่มีคนเซนต์รับแล้วคืออะไรคะ??????,,"
1,May I check my order?
1,อยากทราบขั้นตอนการส่งพัสดุค่ะ
1,When it will deliver to me
0,ทำไมรอบนี้ช้าจัง  พัสดุขึ้นรอนำส่งให้เคอรี่ตั้วแต่13
1,จะถึงวันไหนหรอครับ
1,50553417
1,กรอกเบอร์โทรศัพท์ผิด 
1,ได้เข้าไปเอาพัสดุยังครับ
1,หมายเลขพัสดุ 50553417
1,วันนี้วันที่16นะ บอกว่าจะส่งของตั้งแต่เมื่อวาน
1,จะถึงวันไหนคะ
0,ไม่เข้าใจค่ะตามเรื่องตลอดแต่ทางเจ้าหน้าที่ไม่ติดต่อกลับมาเลยสักครั้ง ต้องให้ตามทุกวันจริงๆใช่ไหมคะ ทำไมพวกคุณทำงานปล่อยปะละเลยลูกค้าขนาดนี้ค่ะ หรือพอไม่ใช่สินค้าของคุณไม่ใช่สินค้าราคาแพงพวกคุณเลยไม่สนใจไม่ใส่ใจ ต้องให้ตามถึงเมื่อไหร่ค่ะ นี่ขนาดตามแทบทุกวันยังไม่ได้เรื่องได้ความ ถ้าคนที่โดนเหมือนกันแล้วไม่ติดตามพวกคุณก็คงไม่สนใจเลยสินะคะ แย่มาก 
1,แล้วจะถึงสันไหน
0,พัสดุขึ้นว่าจัดส่งแล้ว แต่ยังไม่ได้รับค่ะ 
0,ตอบไม่ตรงคำถามเลย
1,ตามเกินคนซื้อ3500เลยนะครับ
0,กรอกเบอร์ผิด
1,จะเปลี่ยนเบอร์โทรในแอพได้ยังไงคะ
0,ส่งช้าจัง
1,ต้องการเช็คพัสดุ
1,รบกวนส่งของภายในวันนี้
1,ทำไมพัสดุถึงต้องจัดส่งพรุ่งนี้ครับ
1,อยากเลื่อนวันอยากเลื่อนวันรับพัสดุค่ะ
0,ปลายทางแจ้งว่ายังไม่ได้รับพัสดุ​
1,พิษณุโลก - เชียงใหม่ ใช้เวลาส่งกี่วันคะ
1,ช่วยเร่งพัสดุไห้หน่อยนะครับ
1,696289f7
1,ใส่รหัสไปรษณีย์ผิด ต้องการแจ้งรหัสไปรษณีย์ที่ถูกต้อง
1,ขอทราบเบอร์​พนักงาน​คนส่งได้ไหมครับ
0,ตอนนี้พัสดุยังไม่ถึงมือผู้รับค่ะ
1,ส่งสินค้าจากพิษณุโลก ไปเชียงใหม่ ใช้เวลากี่วันคะ
1,เบอร์พนักงานส่ง
1,จะพอใจมากกกกกกก ถ้าได้สินค้าภายในวันนี้ค่ะ
0,พัสดุแจ้งส่งถึชวันที่ 15 วันนี้ยังไม่ถึงค่ะ
0,ขึ้นว่าจัดส่งไม่สำเร็จ รอการแก้ไข คืออะไรคะ
1,สอบถามวันที่จะถึงครับ
1,สอบถามวันที่จะได้รับพัสดุ
1,ทำสลิปหมายเลขหายสามารถเช็คได้มั้ยคะ
0,คือหนูใส่เบอร์โทรผิดอ่ะคะ
0,งง​ อะไรคือ​ 14 วัน
1,ถูกค่ะ
1,พอดีให้เบอร์ติดต่อผิดต้องทำยังไงคะ
0,ของจะจัดส่งวันไหน
0,ส่งของจากโคราชไปสกลนครกี่วันถึง
0,เช็คพัสดุแล้วไม่ขึ้นให้เลยว่าอยู่ไหน
1,สวัสดีครั
1,สมัครงานค่ะ
1,ติดต่อเคลมสินค้าทำไมนานจังคะ
0,พัสดุเกินกำหนด4วันแล้วของยังไม่ได้เลยค่ะ
0,ต้องรอถึงเมื่อไหร่ค่ะตามเรื่องทุกวันไม่คืบหน้าเลยค่ะ
1,เลขนี้ทำไมตีกลับ
0,แบบนี้คือมาส่งวันนี้ไหมค่ะ
1,เบอร์พนักงานผู้ส่ง
0,พัสดุเกินกำหนด???
1,เลยกำหนดจัดส่งพัสดุมา2วันแล้วอะค่ะ รบกวนช่วยเช็กให้ทีได้ไหมคะ
0,เกินกำหนด4วันต้องตามยังไง
1,Kerry Express ยืนยันการเลื่อนจัดส่งของท่านเป็นวันที่ 16 กันยายน 2564 ต้องการแก้ไขวันที่ใหม่ คลิก keth.me/d4d9816b
1,ตอนนี้​มี sameday ไหมครับ
1,พอดีอยากเปลี่ยนเบอร์ผู้รับค่ะ กรอกเบอร์ผิด 
1,PTE142
1,ติดต่อ  พนักงานขนส่ง  จะขอรับของ
1,ขอเบอร์คนส่งสาขานาเกลือพัทยาค่ะ
0,"ขอสอบถาม พัสดุที่จะรับปลายทาง 
ชื่อ ธนพร  ภัทรพรชัยวัฒน์  
68 (580/10) หมูบ้านเศรษฐกิจ ซ.5 
ถ.เพขรเกษม 102/2
แขวงบางแคเหรือ
เขตบางแค
กทม 10160

ยังไม่ได้รับ  จะไได้รับเมื่อไหร่ค่ะ

ส่งมาจาก บ.แฮปปี้ เอ็มพีเอ็ม  เขตพญาไท อะคะ"
0,ยังอยู่ที่เดิมตั่งแต่เมื่อวานแล้วทำไมถึ่งไม่จัดส่งให้อีกแก้ไขที่อยู่ใหม่ถูกต้องแล้วปลายทางรอรับของด้วยความกระวนกระวาย
1,เช็คพัสดุได้ไหมคะ
0,ตามพัสดุเกินกำหนด
0,สินค้ามาส่งแล้วเหรอคะ
0,ตอบไม่ตรงคำถาม
1,ทำไมส่งพัสดุคืนคะ 
1,อยากเลื่อนวันรับของค่ะ
1,รอรับสินค้าอยู่คะ
1,ติดต่อพรักงานส่งยังไง
1,เช็คสถานะพัสดุ คะ 
0,"พัสดุถูกส่งมาจากเชียงใหม่ --> ชลบุรี
ตั้งแต่ 13-09-21 แล้วค่ะ เป็นผลไม้ซึ่งเรากลัวว่ามันจะเน่าเสียค่ะ
ทำไมจัดส่งนานจังคะ รบกวนช่วยติดตามให้หน่อยนะคะ"
1,ทำไมส่งคืนคะ 
0,พัสดุเป็นผลไม้ค่ะ เกรงว่าจะเน่าเสียได้ ทำไมจัดส่งนานจัง
0,"เป็นผู้รับค่ะ ไม่ทราบเลยพัสดุ ค่ะ

ชื่อผู้รับคือ
ขอสอบถาม พัสดุที่จะรับปลายทาง 
ชื่อ ธนพร  ภัทรพรชัยวัฒน์  
68 (580/10) หมูบ้านเศรษฐกิจ ซ.5 
ถ.เพขรเกษม 102/2
แขวงบางแคเหรือ
เขตบางแค
กทม 10160

ยังไม่ได้รับ  จะไได้รับเมื่อไหร่ค่ะ"
0,ทำไม ช้าจังค่ะ
0,ถึงวันไหนค่ั
1,ขอโทรคุยได้ไหม
1,ขอเบอร์พนักงานจัดส่งครับ
0,ไม่มีโทรมาจะติดต่อได้งัยค่ะ
0,เมื่อไรของจะได้ค่ะ
1,มาถึงกี่โมงครับ
0,พัสดุเป้นผลไม้ค่ะ กลัวว่าจะเน่าเสีย
1,สอยถามค่ะ
1,กทม.ไปเลาขวัญ​  กาญ  กี่วันคะ
1,ค่าส่งมอเตอร์ไซค์ราคาเท่าไหร่ครับ
1,www.egorun.net
1,ส่งวันนี้ได้ไหมคะเครื่องปอกตะวันน่ะค่ะ
1,เช็คสินค้าครับ
0,พอดีว่าขนส่งโทรมา1สายแล้วไม่ได้รับคะเพราะ​ขี่รถอยู่อยากทราบว่าจะมาส่งอีกไหมคะ
0,พอดีใส่ที่อยู่ซ้ำกัน
1,please ship asap
1,ขอโทษครับสายหลุด
1,อยากแก้ไขที่อยู่ต้องทำไงคะ
0,สินค้าถึงไหนแล้วคะยังไม่มีข้อมูลเพิ่มเติมเลยค่ะ
0,สินค้ามาไม่ครบตามจำนวน
1,มีเบอร์ติดต่อพนักงานส่งสินค้าหรือป่าว
1,ต้องการเบอร์โทร
1,ไปรับสินค้าเองได้ใช่ไหมวันนี้
0,สินค้าถึงไหรแล้ม
0,สินค้าถึวไหรแบ้ว
0,พัสดุขึ้นจัดส่งแต่ผมยังไม่ได้ของเลยครับ
1,ตรวจสอบได้ไหมคะ
1,ตอนนี้ยังเปิดไหมคะ
1,พักเที่ยงรึป่าวคะ
1,แจ้งเปลี่ยนแปลงเบอร์ติดต่อรึยังคะ
1,พี่พักเที่ยงไหมคะ
1,ไม่ขึ้นปัจจุบัน
1,เราจะเช้คยังไงคะ
1,มีพักเที่ยงไหมคะ
0,ของส่งผิดที่เช็คให้หน่อย ตอนนี้ของอยู่ไหน
1,ติดต่อเจ้าหน้าที่​
0,พัสดุขึ้นมาส่งแล้ว แต่ไม่มีที่บ้าน และไม่มีใครได้รับพัสดุค่ะ 
1,ส่งเห็ดได้ไหม
0,พอดีใส่เบอร์ผู้รับผิด สามารถแก้ไขยังไงได้บ้างคะ
0,ของยังไม่ถึงเลยค่ะ แต่สถานะขึ้นว่าได้รับแล้ว
1,ผมจำระหัสตัวเองไม่ได้
1,รบกวนช่วยประสานงานพนักงานจัดส่งให้ทีค่ะ
0,ให้คะแนนอะไรคะ คำตอบที่ถามยังไม่ได้เลย
1,ต้องการรับพัสดุช่วงบ่าย
1,ไม่เกินบ่าย2
1,ประสานงานจนท.จัดส่งสินค้าค่ะ
1,กลับเข้าสู่เมนูหลัก
0,ถามคำถามไปบอกรอสักครู่ยังไม่ได้คำตอบ บอกให้คะแนนความพึงพอใจ เป็นแบบนี้ทุกครั้งที่ถาม 
1,ต้องการหมายเลขติดต่อพนักงานส่งพัสดุค่ะ
1,บอกว่าเบอร์โทรไม่ถูกต้แง
1,สอบถามเลขยัญชี
0,คือเมื่อกี้โทรมาไม่มีคนรับอ่ะค่ะ ต้องทำยังไง ขึ้นจัดส่งไม่สำเร็จ
1,ของถึงสาขาปรายทางยังคับ
1,Stop
0,พอดี อยากจะสอบถามว่าของส่งตั้งแต่วันที่ 13 นะคะของยังไม่ถึงลูกค้า
0,ไม่มีการโทรแจ้งว่าส่งสินค้าแล้วรึค่ะ
0,พัสดุเดินผิดสายนะค่ะ
0,ของยังไม่ถึงลูกค่ะ
1,พอดีไม่มีหลายเลขพัสดุอ่ะค่ะ
1,ช่วยตอบคำถามก่อนค่ะ ค่อยมาให้ประเมิน 
1,รบกวนตามพัสดุให้หน่อยได้ไหมคะ
1,เหมือนมีการแกะหรือดู ว่าสิ่งของข้างในเป็นอะไร
1,สอบถามค่
0,ขึ้นว่าติดต่อผู้รับไม่ได้ แต่ไม่มีใครโทรมาเลย
1,รบกวนตามคนส่งให้ทีนะคะ
1,COD กี่วันถึงได้ค่
0,"เลขที่พัสดุ KELB009232904 เจ้าหน้าที่ขนส่งบริการแย่มากนะคะ สินค้าจัดส่ง แตาไม่มีการโทรแจ้ง แล้วผู้รับจะทราบไหมได้อย่างไร หรือเคอร์รี่ เปลี่ยนระบบ การจัดส่งไม่โทรแจ้งผู้รับปลายทาง
"
0,"เอ้า พัสดุเสียหายระหว่างคัดแยก แบบนี่ใครจะรับผิดชอบหรอคะ

Today at 11:54 AM


"
0,ขึ้นบอกว่าเบอร์ไม่ถูกอะครับแต่เขียนไปถูก
1,How can I send LiFePo4 battery cells from Thailand to China
0,ไม่ทราบว่าตอนนี้ของถึงไหนแล้วครับ
0,เอ้า พัสดุเสียหายระหว่างคัดแยก แบบนี่ใครจะรับผิดชอบหรอคะ
0,อ๋อไม่เอาครับพอดีว่าผมมี Shopee
1,How can I send a package from Thailand to China
1,เลขติดตามพัสดุดูตรงไหนครับ
0,โทรมาเเล้วไม่ได้รับอ่ะค่ะ ขึ้นจัดส่งไม่สำเร็จทำยังไงได้บ้างคะ
0,มาส่งตอนไหนคะ
1,ช่วยส่งให้ด่วนคับ
0,แล้วที่ว่าลูกค้าปฏิเสธแต่ถามลูกค้าลูกค้าว่ายังไม่มีใครโทรเข้าไปหรือยังไงคะ
1,"เข้าระบบ ตั้งแต่วันที่ วันที่ 14 ก.ย. 2564
ส่งเข้าเคอรี่ ตั้งแต่วันที่ 14 กันยายน 2564 เวลา 03:40"
0,พัสดุเกินกำหนด
0,ของอยู่ไหนค่ะ ยังไม่ได้รับพัสดุ
1,เช็คแล้วค่ะ
1,ขอสอบถาม​หน่อยค่ะ
0,พัสดุขึ้นว่าเซ็นรับแล้ว
1,อยากติดต่อพนักงาน ค่ะ 
0,ยังไม่เห็นมีการติดต่อมาเลยทำไหมขึ้นว่าไม่สามารถติต่อผู้นับได้
1,ขอทราบเบอร์โทรคนนำจ่ายค่ะ
0,ทำไมพัสดุยังไม่เคลื่อนไหวคะ ส่งตั้งแต่วันที่13
1,หมายเลขนี้คะ
0,สถานะขึ้นส่งแต่ยังไม่ได้รับสินค้า
1,รบกวนเเจ้งพนักงานฝากไว้ป้อมยามได้ไหมครับ พอดีผมไม่ว่างรับโทรศัพท์
1,May i chat with someone?
1,พอดีเปลี่ยน​เบอร์​ใหม่คะ
1,จะเลื่อนวันรับสิ่งของ
1,พอดีจะให้เปลี่ยนเบอร์​โทรในระบบให้ใหม่คะ
1,รหัสนี้ สีนี้มาส่ง จะรบกวนให้ส่งไส้ที่ร้านเสริมสวยค่ะ เค้าจะช่วยรับไว้ให้ค่ะ 
1, Hi
1,ขอดูลายเซ็นผู้รับค่ะ
0,อ่านไม่เข้าใจรึยังไงคะ
0,อยากทราบว่า พัสดุที่ส่งกับเคอรี่ตั้งแต่เมื่อวาน ทำไมวันนี้ยังเช็คสถาณะไม่ได้ครับ
0,มีการส่งพัสดีแล้ว แต่เลขระหัษพัสดุค้นหาไม่เจอในระบบ
1,13028499
1,ใบกระท่อมจัดส่งไหมค่ะ
1,พืชกระท่อมเป็นใบจัดส่งไหมค่ะ
0,ระบุว่า ส่งแล้ว แต่ยังไม่ได้รับนะครับ
1,แค่สงสัยว่ามันแพงเกินจริงกว่าที่สั่งค่ะ
0,ส่งของ4-5วันแล้ว แต่ของยังไปไม่ถึงอีก
1, https://s.lazada.co.th/s.4m2jj
1,ผมลืมระหัสเปิดทำไงดี
1,ตามสินค้า
1,ให้นำส่งพัสดุพี่อีกครั้งคะ
1,อยากทราบรายละเอียดผู้ส่งด้วยค่ะ
1,ของถึงไหนครับ
1,"417=200*200
314=200*200
971=200*200
164=200*200
017=200*200
ส่งต่ออ 9 คน เพื่อช่วยบูรณะ ศาลสมเด็จพระนเรศวร หากไม่ส่ง จะไม่มีโชคอีกเลย ปีนี้ทั้งปี

----------------------

  
เลขมาจากตำหนัก อาจารย์ หรั่ง ย.โส

จะโชคดี   
บ.61   64
ล.17 41
ของแท้"
1,ทำงานไม่สามารถรับโทรศัพท์ได้
0,"สวัสดีครับ
ผมนายไพรสน พะบินรัมย์
ที่โทรร้องเรียนส่งโทรศัพท์ได้เป็นมาม่าครับ"
1, https://s.lazada.co.th/s.4mW62
0,ยังไม่ได้รับของเลย ค่ะ
1,ช่วยโหลดแอป Lazada เพื่อรับ ฿500 บาท! คุณเองก็มีสิทธิได้เหมือนกัน #SharepocketTH999 | https://s.lazada.co.th/s.4mcco
1,ให้ส่งพัสดุอีกครั้ง
1,54334647
1,"เก็บเงินปลายทาง
จะได้รับเงินกี่วันครับ"
0,มันขึ้นว่าจัดส่งไม่สำเร็จ ที่อยุ่ผู้รับผิด จะติดต่อพนักงานขนส่งได้ยังไง
1,เลขทีีี 54334647 
1,COD ได้รับเงินกี่วัน
1,ส่งของเวลาไหนคะ
1,ส่งของพน.ได้ไหมคับ
1,สวัสดีครับ อยากรบกวนสอบถาม ถ้าผมจะไปส่งพัสดุที่มินิบิ๊กซี ต้องมีขั้นตอนอะไรบ้างครับ
1,จะได้ใบเสร็จรับประกันสินค้า และเลขแทรค ด้วยไหมครับ
1,จะขอเข้าไปรับวัสดุเองค่ะ
1,คุณlek
1,ยังรับสมัครพนักงานคัดแยกสินค้าอยู่ไหมคะ
1,ค่าส่งเริ่มต้นเท่าไหร่
0,"โทรมาผมรับสายไม่ทัน พอผมโทรกลับผมบอกฝากเงินไว้ที่ ตู้ยามร.ป.ภ.เรียบร้อยแล้ว
แต่ทำไมบอกติดต่อไม่ได้????"
1,"สอบถามเบอร์โทร Kerry หนองขอนกว้าง, อุดรธานี หน่อยค่ะ "
0,คนมาส่งไม่โทรมาเลยค่ะ
1,How to arrange kerry pick up
0,พนักงานมาส่งของ​ ยืนอยู่หน้าบ้าน​ ทำไมไม่ส่งของค่ะ
1,In English
1,ติดตามพัสดุ ว่าถึงไหนแล้วคะ
0,ขึ้นส่งสำเร็จแต่ไม่ได้รับของ
1,"Dear Kerry Express,

I would like to inform about my issue.  I bought three G2000 shirts from Shopee on 9 September, and payment has been made by cash on delivery.  However, the shirts did not fit me and I would like to return the shirts back to Shopee warehouse.  The staff from the Kerry Express at Makkasan branch made wrong tracking number and wrong address. When I explained the staff about my issue, she did not understand well and ask me to call 1217.

Could you please help me to solve this problem? I hereby attached the receipt from Kerry Express and return address of Shopee warehouse in the attached files. Thank you very much."
0,ของขึ้นสถานะส่งถึงผู้รับแล้ว แต่ผมยังไม่ได้ของเลยครับ
1,"Dear Kerry Express,

I would like to inform about my issue.  I bought three G2000 shirts from Shopee on 9 September, and payment has been made by cash on delivery.  However, the shirts did not fit me and I would like to return the shirts back to Shopee warehouse.  The staff from the Kerry Express at Makkasan branch made wrong tracking number and wrong address. When I explained the staff about my issue, she did not understand well and ask me to call 1217.

Could you please help me to solve this problem? I hereby attached the receipt from Kerry Express and return address of Shopee warehouse in the attached files. 

Thank you very much."
1,ได้พัสดุแล้วนะคะ ยามเอามาให้ ยามบอกว่า จนท เอาไปส่งผิดบ้าน แล้วคนที่บ้านหลังนั้นเอามาให้ที่ป้อมยาม
1,"Hello, English please."
0,ยังไงบอกแจ้ง จนท ให้โทรมาก่อนนะคะ เพราะขนส่งอื่นก็โทมาก่อน จะได้ไม่ผิดพลาดกันแบบนี้อีกนะคะ
0,พัสดุถึงเมื่อไหร่ครับ
0,พัสดุส่งคืนมาที่ผู้จัดส่ง อยากทราบสาเหตุค่ะ
1,"I would like to inform about my issue.  I bought three G2000 shirts from Shopee on 9 September, and payment has been made by cash on delivery.  However, the shirts did not fit me and I would like to return the shirts back to Shopee warehouse.  The staff from the Kerry Express at Makkasan branch made wrong tracking number and wrong address. When I explained the staff about my issue, she did not understand well and ask me to call 1217.

Could you please help me to solve this problem?. 

Thank you very much."
0,"สอบถามราคาเริ่มต้นก็ให้คำนวนเอง บางทีถามก็ไม่เข้าใจคำถาม พนักงานก็ไม่ค่อยตอบกลับมีแต่ให้อัตโนมัติตอบ
"
1,สวัสดีครับ ทางเคอรี่ส่งต้นไม้ได้มั้ยครับ
1,ผมจะมาขอเปลี่ยนเบอร์ผู้รับสินค่าคับ
0,เคลมสินค้าจะเป็นเดือนแล้วยังไม่ได้เลย
1,Possible to help
1,เบอร์โทร พนักงาน ที่แจ้งไว้ ไม่สามารถ ติดต่อ ได้คะ 
1,พอดีผมไห้เบอร์ผิดไปคับ
1,สวัสดีค่ะ สอบถามค่ะ ถ้าส่งสินค้าประเภทแก้วน้ำหรือสินค้าเซรามิค แล้วเกิดมีการแตกระหว่างทาง จะสามารถเคลมสินค้าได้ไหมคะ
0,"ไม่ได้รับคำตอบ
ค้นหาพัสดุไม่เจอ
"
1,Why I can't book it ?
1,เปลี่ยนโทรศัพท์เครื่องใหม่ ลืมรหัสผ่าน 
1,ใช้ชื่อเช็คได้ไหมครับ
